Groups,GC
159,low
159,low
159,low
159,low
159,low
159,low
159,low
159,low
159,low
159,low
159,low
159,low
159,low
159,low
159,low
159,low
159,low
159,low
159,low
159,low
159,low
159,lower
160,low
160,low
160,low
160,low
160,low
160,low
160,low
160,low
160,low
160,low
160,low
160,low
160,low
160,low
160,low
160,low
160,low
160,low
160,low
160,low
160,low
160,low
160,low
160,low
160,low
160,low
160,low
160,low
160,low
160,low
161,lower
161,lower
161,lower
161,lower
161,lower
161,lower
161,lower
161,lower
161,lower
161,lower
161,lower
161,lower
161,lower
161,lower
161,lower
161,lower
161,lower
161,lower
161,lower
161,lower
161,lower
161,lower
161,lower
161,lower
161,lower
161,lower
161,lower
161,lower
161,lower
161,lower
162,low
162,low
162,low
162,low
162,low
162,low
162,low
162,low
162,low
162,low
162,low
162,low
162,low
162,low
162,low
162,low
162,low
162,low
162,low
162,low
162,low
162,low
162,low
162,low
162,low
162,low
162,low
162,low
162,low
162,low
163,low
163,low
163,low
163,low
163,low
163,low
163,low
163,low
163,low
163,low
163,low
163,low
163,low
163,low
163,low
163,low
163,low
163,low
163,low
163,low
163,low
163,low
163,low
163,low
163,low
163,low
163,low
163,low
163,low
164,lower
164,lower
164,lower
164,lower
164,lower
164,lower
164,lower
164,lower
164,lower
164,lower
164,lower
164,lower
164,lower
164,lower
164,lower
164,lower
164,lower
164,lower
164,lower
164,lower
164,lower
164,lower
164,lower
164,lower
164,lower
164,lower
164,lower
164,lower
164,lower
165,higher
165,higher
165,higher
165,higher
165,higher
165,higher
165,higher
165,higher
165,higher
165,higher
165,higher
165,higher
165,higher
165,higher
165,higher
165,higher
165,higher
165,higher
165,higher
165,higher
165,higher
165,higher
165,higher
165,higher
165,higher
165,higher
165,higher
165,higher
165,higher
166,high
166,high
166,high
166,high
166,high
166,high
166,high
166,high
166,high
166,high
166,high
166,high
166,high
166,high
166,high
166,high
166,high
166,high
166,high
166,high
166,high
166,high
166,high
166,high
166,high
166,high
166,high
166,high
166,high
167,high
167,high
167,high
167,high
167,high
167,high
167,high
167,high
167,mean
167,mean
167,mean
167,mean
167,mean
167,mean
167,mean
167,mean
167,mean
167,mean
167,mean
167,mean
167,mean
167,mean
167,mean
167,mean
167,mean
167,mean
167,mean
167,mean
168,low
168,low
168,low
168,low
168,low
168,low
168,low
168,low
168,low
168,low
168,low
168,low
168,low
168,low
168,low
168,low
168,low
168,low
168,low
168,low
168,low
168,low
168,low
168,low
168,low
168,low
168,low
168,low
169,high
169,high
169,high
169,high
169,high
169,high
169,high
169,high
169,high
169,high
169,high
169,high
169,high
169,high
169,high
169,high
169,high
169,high
169,high
169,high
169,high
169,high
169,high
169,high
169,high
169,mean
169,mean
170,mean
170,mean
170,mean
170,mean
170,mean
170,mean
170,mean
170,mean
170,low
170,low
170,low
170,low
170,low
170,low
170,low
170,low
170,low
170,low
170,low
170,low
170,low
170,low
170,low
170,low
170,low
170,low
170,low
171,high
171,high
171,high
171,high
171,high
171,high
171,high
171,high
171,high
171,high
171,high
171,high
171,high
171,high
171,high
171,high
171,high
171,high
171,high
171,high
171,high
171,high
171,high
171,high
171,high
171,high
171,high
172,higher
172,higher
172,higher
172,higher
172,higher
172,higher
172,higher
172,higher
172,higher
172,higher
172,higher
172,higher
172,higher
172,higher
172,high
172,higher
172,higher
172,higher
172,higher
172,higher
172,higher
172,higher
172,higher
172,higher
172,higher
172,higher
173,lower
173,lower
173,lower
173,lower
173,lower
173,lower
173,lower
173,lower
173,lower
173,lower
173,lower
173,lower
173,lower
173,lower
173,lower
173,lower
173,lower
173,lower
173,lower
173,lower
173,lower
173,lower
173,lower
173,lower
173,lower
173,lower
174,high
174,high
174,high
174,high
174,high
174,high
174,high
174,high
174,high
174,high
174,high
174,high
174,high
174,high
174,high
174,high
174,high
174,high
174,high
174,high
174,high
174,high
174,high
174,high
174,high
174,high
175,low
175,low
175,low
175,low
175,low
175,low
175,low
175,low
175,low
175,low
175,low
175,low
175,low
175,low
175,low
175,low
175,low
175,low
175,low
175,low
175,low
175,low
175,low
175,low
175,low
175,low
176,mean
176,mean
176,low
176,low
176,low
176,low
176,low
176,low
176,low
176,low
176,low
176,low
176,low
176,low
176,low
176,low
176,low
176,low
176,low
176,low
176,low
176,low
176,low
176,low
176,low
177,low
177,low
177,low
177,low
177,low
177,low
177,low
177,low
177,low
177,low
177,low
177,low
177,low
177,low
177,low
177,low
177,low
177,low
177,low
177,low
177,lower
177,lower
177,lower
177,lower
177,lower
178,higher
178,higher
178,higher
178,higher
178,higher
178,higher
178,higher
178,higher
178,higher
178,higher
178,higher
178,higher
178,higher
178,higher
178,higher
178,higher
178,higher
178,higher
178,higher
178,higher
178,higher
178,higher
178,higher
178,higher
178,higher
179,low
179,low
179,low
179,low
179,low
179,low
179,low
179,low
179,low
179,low
179,low
179,low
179,low
179,low
179,low
179,low
179,low
179,low
179,low
179,low
179,low
179,low
179,low
179,low
179,low
180,low
180,low
180,low
180,low
180,low
180,low
180,low
180,low
180,low
180,low
180,low
180,low
180,low
180,low
180,low
180,low
180,low
180,low
180,low
180,low
180,low
180,low
180,low
180,low
180,low
181,high
181,high
181,high
181,high
181,high
181,high
181,high
181,high
181,high
181,high
181,high
181,high
181,high
181,high
181,high
181,high
181,high
181,high
181,high
181,high
181,high
181,high
181,high
181,high
181,high
182,lower
182,lower
182,lower
182,lower
182,lower
182,lower
182,lower
182,lower
182,lower
182,lower
182,lower
182,lower
182,lower
182,lower
182,lower
182,lower
182,lower
182,lower
182,lower
182,lower
182,lower
182,lower
182,lower
182,lower
182,lower
183,mean
183,low
183,low
183,low
183,low
183,low
183,low
183,low
183,low
183,low
183,low
183,low
183,low
183,low
183,low
183,low
183,low
183,low
183,low
183,low
183,low
183,low
183,low
183,low
183,low
184,lower
184,lower
184,lower
184,lower
184,lower
184,lower
184,lower
184,lower
184,lower
184,lower
184,lower
184,lower
184,lower
184,lower
184,lower
184,lower
184,lower
184,lower
184,lower
184,lower
184,lower
184,lower
184,lower
184,lower
184,lower
185,low
185,low
185,low
185,low
185,low
185,low
185,low
185,low
185,low
185,low
185,low
185,low
185,low
185,low
185,low
185,low
185,low
185,low
185,low
185,low
185,low
185,low
185,low
185,low
185,low
186,low
186,low
186,low
186,low
186,low
186,low
186,low
186,low
186,low
186,low
186,low
186,low
186,low
186,low
186,low
186,low
186,low
186,low
186,low
186,low
186,low
186,low
186,low
186,low
186,low
187,high
187,high
187,high
187,high
187,high
187,high
187,high
187,high
187,high
187,high
187,high
187,high
187,high
187,high
187,high
187,high
187,high
187,high
187,high
187,mean
187,mean
187,mean
187,mean
187,mean
188,mean
188,mean
188,mean
188,mean
188,mean
188,mean
188,mean
188,mean
188,mean
188,mean
188,mean
188,mean
188,mean
188,mean
188,mean
188,mean
188,mean
188,mean
188,mean
188,mean
188,mean
188,mean
188,mean
188,mean
189,mean
189,mean
189,mean
189,mean
189,high
189,high
189,high
189,high
189,high
189,high
189,high
189,high
189,high
189,high
189,high
189,high
189,high
189,mean
189,mean
189,mean
189,mean
189,mean
189,mean
190,higher
190,higher
190,higher
190,higher
190,higher
190,higher
190,higher
190,higher
190,higher
190,higher
190,higher
190,higher
190,higher
190,higher
190,higher
190,higher
190,higher
190,higher
190,higher
190,higher
190,higher
190,higher
190,higher
191,low
191,low
191,low
191,low
191,low
191,low
191,low
191,low
191,low
191,low
191,low
191,low
191,low
191,low
191,low
191,low
191,low
191,low
191,low
191,low
191,low
191,low
191,low
192,low
192,low
192,lower
192,low
192,low
192,low
192,low
192,low
192,low
192,low
192,low
192,lower
192,lower
192,lower
192,lower
192,lower
192,lower
192,lower
192,lower
192,lower
192,lower
192,lower
193,low
193,low
193,low
193,low
193,low
193,low
193,low
193,low
193,low
193,low
193,low
193,low
193,low
193,low
193,low
193,low
193,low
193,low
193,low
193,low
193,low
193,low
194,mean
194,mean
194,mean
194,mean
194,mean
194,mean
194,mean
194,mean
194,mean
194,low
194,low
194,low
194,low
194,low
194,low
194,low
194,low
194,low
194,low
194,low
194,low
194,low
195,lower
195,lower
195,lower
195,lower
195,lower
195,lower
195,lower
195,lower
195,lower
195,lower
195,lower
195,lower
195,lower
195,lower
195,lower
195,lower
195,lower
195,lower
195,lower
195,lower
195,lower
195,lower
196,mean
196,mean
196,mean
196,mean
196,mean
196,mean
196,mean
196,low
196,low
196,low
196,low
196,low
196,low
196,low
196,low
196,low
196,low
196,low
196,low
196,low
196,low
197,high
197,high
197,high
197,high
197,high
197,high
197,higher
197,higher
197,high
197,high
197,high
197,high
197,high
197,high
197,high
197,mean
197,mean
197,mean
197,mean
197,mean
197,mean
198,mean
198,low
198,low
198,low
198,low
198,low
198,low
198,low
198,low
198,low
198,low
198,low
198,low
198,low
198,low
198,low
198,low
198,low
198,low
198,low
198,low
199,high
199,high
199,high
199,high
199,high
199,high
199,high
199,high
199,high
199,high
199,high
199,high
199,high
199,mean
199,mean
199,mean
199,mean
199,mean
199,mean
199,mean
199,low
200,low
200,low
200,low
200,low
200,low
200,low
200,low
200,low
200,low
200,low
200,low
200,low
200,low
200,low
200,low
200,low
200,low
200,low
200,low
200,low
200,low
201,mean
201,mean
201,mean
201,mean
201,mean
201,mean
201,mean
201,mean
201,mean
201,mean
201,mean
201,mean
201,mean
201,mean
201,mean
201,mean
201,mean
201,mean
201,mean
201,mean
201,mean
202,mean
202,mean
202,mean
202,mean
202,mean
202,mean
202,mean
202,mean
202,low
202,low
202,low
202,low
202,low
202,low
202,low
202,low
202,low
202,low
202,low
202,low
202,low
203,low
203,low
203,low
203,low
203,low
203,low
203,low
203,low
203,low
203,low
203,low
203,low
203,low
203,low
203,low
203,low
203,low
203,low
203,low
203,low
203,low
204,low
204,low
204,low
204,low
204,low
204,low
204,low
204,low
204,low
204,low
204,low
204,low
204,low
204,low
204,low
204,low
204,low
204,low
204,low
204,low
204,low
205,lower
205,lower
205,lower
205,lower
205,lower
205,lower
205,lower
205,lower
205,lower
205,lower
205,lower
205,lower
205,lower
205,lower
205,lower
205,lower
205,lower
205,lower
205,lower
205,lower
205,lower
206,low
206,low
206,low
206,low
206,low
206,low
206,low
206,low
206,low
206,low
206,low
206,low
206,low
206,low
206,low
206,low
206,low
206,low
206,low
206,low
206,low
207,low
207,low
207,low
207,low
207,low
207,low
207,low
207,low
207,low
207,low
207,low
207,low
207,low
207,low
207,low
207,low
207,low
207,low
207,low
207,low
208,mean
208,mean
208,mean
208,mean
208,mean
208,mean
208,mean
208,mean
208,mean
208,mean
208,mean
208,mean
208,mean
208,low
208,low
208,low
208,low
208,low
208,low
208,low
209,low
209,low
209,low
209,low
209,low
209,low
209,low
209,low
209,low
209,low
209,low
209,low
209,low
209,low
209,low
209,low
209,low
209,lower
209,lower
209,lower
210,low
210,low
210,lower
210,lower
210,lower
210,lower
210,lower
210,lower
210,lower
210,lower
210,lower
210,lower
210,lower
210,lower
210,lower
210,lower
210,lower
210,lower
210,lower
210,lower
211,mean
211,low
211,low
211,low
211,low
211,low
211,low
211,low
211,low
211,low
211,low
211,low
211,low
211,low
211,low
211,low
211,low
211,low
211,low
211,low
212,high
212,high
212,high
212,high
212,high
212,high
212,high
212,high
212,high
212,high
212,high
212,high
212,high
212,high
212,high
212,high
212,high
212,high
212,high
212,high
213,low
213,low
213,low
213,low
213,low
213,low
213,low
213,low
213,low
213,low
213,low
213,low
213,low
213,low
213,low
213,low
213,low
213,low
213,low
213,low
214,high
214,high
214,high
214,high
214,high
214,high
214,high
214,high
214,high
214,high
214,high
214,high
214,high
214,high
214,high
214,mean
214,mean
214,mean
214,mean
214,mean
215,mean
215,mean
215,mean
215,mean
215,mean
215,mean
215,mean
215,mean
215,mean
215,mean
215,mean
215,mean
215,mean
215,mean
215,mean
215,low
215,low
215,low
215,low
216,high
216,high
216,high
216,high
216,high
216,high
216,high
216,high
216,high
216,high
216,high
216,mean
216,mean
216,mean
216,mean
216,mean
216,mean
216,mean
216,mean
217,high
217,high
217,high
217,high
217,high
217,high
217,high
217,high
217,high
217,high
217,high
217,high
217,high
217,high
217,high
217,high
217,high
217,high
217,high
218,mean
218,mean
218,mean
218,mean
218,mean
218,mean
218,mean
218,mean
218,mean
218,mean
218,mean
218,mean
218,mean
218,mean
218,mean
218,mean
218,mean
218,low
218,low
219,mean
219,mean
219,mean
219,mean
219,mean
219,mean
219,mean
219,mean
219,mean
219,mean
219,mean
219,mean
219,mean
219,low
219,low
219,low
219,low
219,low
219,low
220,low
220,low
220,low
220,low
220,low
220,low
220,low
220,low
220,low
220,low
220,low
220,low
220,low
220,low
220,low
220,low
220,low
220,low
220,low
221,low
221,low
221,low
221,low
221,low
221,low
221,low
221,low
221,low
221,low
221,low
221,low
221,low
221,low
221,low
221,low
221,low
221,low
222,mean
222,mean
222,mean
222,mean
222,mean
222,mean
222,mean
222,mean
222,mean
222,mean
222,mean
222,mean
222,high
222,mean
222,mean
222,mean
222,mean
222,mean
223,low
223,low
223,low
223,lower
223,lower
223,lower
223,lower
223,lower
223,lower
223,lower
223,lower
223,lower
223,lower
223,lower
223,lower
223,lower
223,lower
223,lower
224,mean
224,mean
224,mean
224,mean
224,mean
224,mean
224,mean
224,mean
224,mean
224,mean
224,mean
224,mean
224,mean
224,mean
224,mean
224,mean
224,mean
224,mean
225,low
225,low
225,low
225,low
225,low
225,low
225,low
225,low
225,low
225,low
225,low
225,low
225,low
225,low
225,low
225,low
225,low
225,low
226,mean
226,mean
226,mean
226,mean
226,mean
226,mean
226,mean
226,mean
226,mean
226,mean
226,mean
226,mean
226,mean
226,mean
226,mean
226,mean
226,mean
226,mean
227,low
227,low
227,low
227,low
227,low
227,low
227,low
227,low
227,low
227,low
227,low
227,low
227,low
227,low
227,low
227,low
227,low
227,low
228,low
228,low
228,low
228,low
228,low
228,low
228,low
228,low
228,low
228,low
228,low
228,low
228,low
228,low
228,low
228,low
228,low
229,higher
229,higher
229,higher
229,higher
229,higher
229,higher
229,higher
229,higher
229,higher
229,higher
229,higher
229,higher
229,higher
229,higher
229,higher
229,higher
229,higher
230,higher
230,higher
230,higher
230,higher
230,higher
230,higher
230,higher
230,higher
230,higher
230,higher
230,higher
230,higher
230,higher
230,higher
230,higher
230,higher
230,higher
231,higher
231,higher
231,higher
231,higher
231,higher
231,higher
231,higher
231,higher
231,higher
231,higher
231,higher
231,higher
231,higher
231,higher
231,higher
231,higher
231,higher
232,higher
232,higher
232,higher
232,higher
232,higher
232,higher
232,higher
232,higher
232,higher
232,higher
232,higher
232,higher
232,higher
232,higher
232,higher
232,higher
232,higher
233,low
233,low
233,low
233,low
233,low
233,low
233,low
233,low
233,low
233,low
233,low
233,low
233,low
233,low
233,low
233,low
233,low
234,mean
234,mean
234,mean
234,mean
234,mean
234,mean
234,mean
234,mean
234,mean
234,mean
234,mean
234,mean
234,mean
234,mean
234,mean
234,mean
234,mean
235,high
235,high
235,high
235,high
235,high
235,high
235,high
235,high
235,high
235,mean
235,mean
235,mean
235,mean
235,mean
235,mean
235,mean
235,mean
236,low
236,low
236,low
236,low
236,low
236,low
236,low
236,low
236,low
236,low
236,low
236,low
236,low
236,low
236,low
236,low
236,low
237,mean
237,mean
237,mean
237,mean
237,mean
237,mean
237,mean
237,mean
237,mean
237,mean
237,mean
237,mean
237,mean
237,mean
237,mean
237,mean
237,mean
238,mean
238,mean
238,mean
238,mean
238,mean
238,mean
238,low
238,low
238,low
238,low
238,low
238,low
238,low
238,low
238,low
238,low
239,mean
239,mean
239,low
239,low
239,low
239,low
239,low
239,low
239,low
239,low
239,low
239,low
239,low
239,low
239,low
239,low
240,higher
240,higher
240,higher
240,higher
240,higher
240,higher
240,higher
240,higher
240,higher
240,higher
240,higher
240,higher
240,higher
240,higher
240,higher
240,higher
241,low
241,low
241,low
241,low
241,low
241,low
241,low
241,low
241,low
241,low
241,low
241,low
241,low
241,low
241,low
241,low
242,higher
242,higher
242,higher
242,higher
242,higher
242,higher
242,higher
242,higher
242,higher
242,higher
242,higher
242,higher
242,higher
242,higher
242,higher
242,higher
243,high
243,high
243,high
243,high
243,high
243,high
243,high
243,high
243,high
243,high
243,high
243,high
243,high
243,high
243,mean
243,mean
244,mean
244,mean
244,mean
244,mean
244,mean
244,mean
244,mean
244,mean
244,mean
244,mean
244,mean
244,mean
244,mean
244,mean
244,low
244,low
245,low
245,low
245,low
245,low
245,low
245,low
245,low
245,lower
245,lower
245,lower
245,lower
245,lower
245,lower
245,lower
245,lower
245,lower
246,low
246,low
246,low
246,low
246,low
246,low
246,low
246,low
246,low
246,low
246,low
246,low
246,low
246,low
246,low
246,low
247,mean
247,mean
247,mean
247,mean
247,mean
247,mean
247,mean
247,mean
247,mean
247,mean
247,mean
247,mean
247,mean
247,mean
247,mean
247,mean
248,higher
248,higher
248,higher
248,higher
248,higher
248,higher
248,higher
248,higher
248,higher
248,higher
248,higher
248,higher
248,higher
248,higher
248,higher
248,higher
249,low
249,lower
249,lower
249,lower
249,lower
249,lower
249,lower
249,lower
249,lower
249,lower
249,lower
249,lower
249,lower
249,lower
249,lower
249,lower
250,mean
250,mean
250,mean
250,mean
250,mean
250,mean
250,mean
250,mean
250,mean
250,mean
250,mean
250,mean
250,mean
250,mean
250,mean
250,low
251,higher
251,higher
251,higher
251,higher
251,higher
251,higher
251,higher
251,higher
251,higher
251,higher
251,higher
251,higher
251,higher
251,higher
251,higher
251,higher
252,low
252,low
252,low
252,lower
252,lower
252,lower
252,lower
252,lower
252,lower
252,lower
252,lower
252,lower
252,lower
252,lower
252,lower
252,lower
253,higher
253,higher
253,higher
253,higher
253,higher
253,higher
253,higher
253,higher
253,higher
253,higher
253,higher
253,higher
253,high
253,high
253,high
253,high
254,mean
254,mean
254,mean
254,mean
254,mean
254,mean
254,mean
254,mean
254,mean
254,mean
254,mean
254,mean
254,mean
254,mean
254,mean
254,mean
255,high
255,high
255,high
255,high
255,high
255,high
255,high
255,high
255,high
255,high
255,high
255,high
255,high
255,high
255,high
255,high
256,low
256,low
256,low
256,low
256,low
256,low
256,low
256,low
256,low
256,low
256,low
256,low
256,low
256,low
256,low
257,lower
257,lower
257,lower
257,lower
257,lower
257,lower
257,lower
257,lower
257,lower
257,lower
257,lower
257,lower
257,lower
257,lower
257,lower
258,higher
258,higher
258,higher
258,higher
258,higher
258,higher
258,higher
258,higher
258,higher
258,higher
258,higher
258,higher
258,higher
258,higher
258,high
259,low
259,low
259,low
259,low
259,low
259,low
259,low
259,low
259,low
259,low
259,low
259,low
259,low
259,low
259,low
260,low
260,low
260,low
260,low
260,low
260,low
260,low
260,low
260,low
260,low
260,low
260,low
260,low
260,lower
260,lower
261,higher
261,higher
261,higher
261,higher
261,higher
261,higher
261,higher
261,higher
261,high
261,high
261,high
261,high
261,high
261,high
261,high
262,low
262,low
262,low
262,low
262,low
262,low
262,low
262,low
262,low
262,low
262,low
262,low
262,low
262,low
262,low
263,high
263,high
263,high
263,mean
263,mean
263,mean
263,mean
263,mean
263,mean
263,mean
263,mean
263,mean
263,mean
263,mean
263,low
264,high
264,high
264,high
264,high
264,high
264,high
264,high
264,high
264,high
264,high
264,high
264,high
264,high
264,high
264,high
265,lower
265,lower
265,lower
265,lower
265,lower
265,lower
265,lower
265,lower
265,lower
265,lower
265,lower
265,lower
265,lower
265,lower
265,lower
266,higher
266,higher
266,higher
266,higher
266,higher
266,higher
266,higher
266,higher
266,higher
266,higher
266,higher
266,higher
266,higher
266,higher
266,higher
267,mean
267,mean
267,mean
267,low
267,low
267,low
267,low
267,low
267,low
267,low
267,low
267,low
267,low
267,low
267,low
268,higher
268,higher
268,higher
268,higher
268,higher
268,higher
268,higher
268,higher
268,higher
268,higher
268,higher
268,higher
268,high
268,high
268,high
269,low
269,low
269,low
269,low
269,lower
269,lower
269,lower
269,lower
269,lower
269,lower
269,lower
269,lower
269,lower
269,lower
269,lower
270,high
270,high
270,high
270,high
270,high
270,mean
270,mean
270,mean
270,mean
270,mean
270,mean
270,mean
270,mean
270,mean
270,mean
271,low
271,low
271,low
271,low
271,low
271,low
271,low
271,low
271,low
271,low
271,low
271,low
271,low
271,low
271,low
272,high
272,high
272,high
272,high
272,high
272,high
272,high
272,high
272,high
272,high
272,high
272,high
272,high
272,high
272,high
273,low
273,low
273,low
273,low
273,low
273,low
273,low
273,low
273,low
273,low
273,low
273,low
273,low
273,low
273,low
274,lower
274,lower
274,lower
274,lower
274,lower
274,lower
274,lower
274,lower
274,lower
274,lower
274,lower
274,lower
274,lower
274,lower
274,lower
275,low
275,low
275,low
275,low
275,low
275,low
275,low
275,low
275,low
275,low
275,low
275,low
275,low
275,low
275,low
276,low
276,low
276,low
276,low
276,low
276,low
276,low
276,low
276,low
276,low
276,low
276,low
276,low
276,low
276,low
277,low
277,low
277,low
277,low
277,low
277,low
277,low
277,low
277,low
277,low
277,low
277,low
277,low
277,low
278,low
278,low
278,low
278,low
278,low
278,low
278,low
278,low
278,low
278,low
278,low
278,low
278,low
278,low
279,low
279,low
279,low
279,low
279,low
279,low
279,low
279,low
279,low
279,low
279,low
279,low
279,low
279,low
280,higher
280,higher
280,higher
280,higher
280,higher
280,higher
280,high
280,high
280,high
280,high
280,high
280,high
280,high
280,high
281,mean
281,mean
281,mean
281,mean
281,mean
281,mean
281,mean
281,mean
281,mean
281,low
281,low
281,low
281,low
281,low
282,low
282,low
282,low
282,low
282,low
282,low
282,low
282,low
282,low
282,low
282,low
282,low
282,low
282,low
283,higher
283,higher
283,higher
283,higher
283,higher
283,higher
283,higher
283,higher
283,higher
283,higher
283,higher
283,higher
283,higher
283,higher
284,mean
284,mean
284,mean
284,mean
284,mean
284,mean
284,low
284,low
284,low
284,low
284,low
284,low
284,low
284,low
285,higher
285,higher
285,high
285,high
285,high
285,high
285,high
285,high
285,high
285,high
285,high
285,high
285,high
285,high
286,mean
286,mean
286,mean
286,mean
286,mean
286,mean
286,mean
286,mean
286,mean
286,mean
286,mean
286,mean
286,mean
286,low
287,high
287,high
287,high
287,high
287,mean
287,mean
287,mean
287,mean
287,mean
287,mean
287,mean
287,mean
287,mean
287,mean
288,higher
288,higher
288,higher
288,higher
288,higher
288,higher
288,higher
288,higher
288,higher
288,high
288,high
288,high
288,high
288,high
289,mean
289,mean
289,mean
289,mean
289,mean
289,mean
289,mean
289,mean
289,mean
289,mean
289,mean
289,mean
289,mean
289,mean
290,low
290,low
290,low
290,low
290,low
290,low
290,low
290,low
290,low
290,low
290,low
290,low
290,low
290,low
291,low
291,low
291,low
291,low
291,low
291,low
291,low
291,low
291,low
291,low
291,low
291,low
291,low
291,low
292,higher
292,higher
292,higher
292,higher
292,higher
292,higher
292,higher
292,higher
292,higher
292,higher
292,higher
292,higher
292,higher
293,low
293,low
293,low
293,low
293,low
293,low
293,low
293,low
293,low
293,low
293,low
293,low
293,lower
294,low
294,low
294,low
294,low
294,low
294,low
294,low
294,low
294,low
294,low
294,low
294,low
294,low
295,higher
295,higher
295,higher
295,higher
295,higher
295,higher
295,higher
295,higher
295,higher
295,higher
295,higher
295,higher
295,higher
296,low
296,low
296,low
296,low
296,low
296,low
296,low
296,low
296,low
296,low
296,low
296,low
296,low
297,lower
297,lower
297,lower
297,lower
297,lower
297,lower
297,lower
297,lower
297,lower
297,lower
297,lower
297,lower
297,lower
298,low
298,low
298,low
298,low
298,low
298,low
298,low
298,lower
298,lower
298,lower
298,lower
298,lower
298,lower
299,higher
299,higher
299,high
299,high
299,high
299,high
299,high
299,high
299,high
299,high
299,high
299,high
299,high
300,mean
300,mean
300,mean
300,mean
300,mean
300,mean
300,mean
300,mean
300,mean
300,mean
300,mean
300,mean
300,mean
301,high
301,high
301,high
301,high
301,high
301,high
301,high
301,high
301,high
301,high
301,high
301,high
301,high
302,low
302,low
302,low
302,low
302,low
302,low
302,low
302,low
302,low
302,low
302,low
302,low
302,low
303,high
303,high
303,high
303,high
303,high
303,high
303,high
303,high
303,high
303,high
303,high
303,high
303,high
304,high
304,mean
304,mean
304,mean
304,mean
304,mean
304,mean
304,mean
304,mean
304,mean
304,mean
304,mean
304,mean
305,low
305,low
305,low
305,low
305,low
305,low
305,low
305,low
305,low
305,low
305,low
305,low
305,low
306,low
306,low
306,low
306,low
306,low
306,low
306,low
306,low
306,low
306,low
306,low
306,low
306,low
307,low
307,low
307,low
307,low
307,low
307,low
307,low
307,low
307,low
307,low
307,low
307,low
307,low
308,lower
308,lower
308,lower
308,lower
308,lower
308,lower
308,lower
308,lower
308,lower
308,lower
308,lower
308,lower
308,lower
309,lower
309,lower
309,lower
309,lower
309,lower
309,lower
309,lower
309,lower
309,lower
309,lower
309,lower
309,lower
309,lower
310,high
310,high
310,high
310,high
310,high
310,high
310,high
310,high
310,high
310,high
310,high
310,high
310,high
311,low
311,low
311,low
311,low
311,low
311,low
311,low
311,low
311,low
311,low
311,low
311,low
311,low
312,higher
312,higher
312,higher
312,higher
312,higher
312,higher
312,higher
312,higher
312,higher
312,higher
312,higher
312,higher
312,higher
313,mean
313,mean
313,mean
313,mean
313,mean
313,mean
313,mean
313,mean
313,mean
313,mean
313,mean
313,mean
313,mean
314,mean
314,mean
314,mean
314,mean
314,mean
314,low
314,low
314,low
314,low
314,low
314,low
314,low
315,low
315,low
315,low
315,low
315,low
315,low
315,low
315,low
315,low
315,low
315,lower
315,lower
316,low
316,low
316,low
316,low
316,low
316,low
316,low
316,low
316,low
316,low
316,low
316,low
317,mean
317,low
317,low
317,low
317,low
317,low
317,low
317,low
317,low
317,low
317,low
317,low
318,mean
318,mean
318,mean
318,mean
318,mean
318,mean
318,mean
318,mean
318,mean
318,mean
318,low
318,low
319,higher
319,higher
319,higher
319,higher
319,higher
319,higher
319,higher
319,higher
319,higher
319,higher
319,high
319,high
320,low
320,low
320,low
320,low
320,low
320,low
320,low
320,low
320,low
320,low
320,low
320,low
321,low
321,low
321,low
321,low
321,low
321,low
321,low
321,low
321,low
321,low
321,low
321,low
322,low
322,low
322,low
322,low
322,low
322,low
322,low
322,low
322,low
322,low
322,low
322,low
323,low
323,low
323,low
323,low
323,low
323,low
323,low
323,low
323,low
323,low
323,low
323,low
324,low
324,low
324,low
324,low
324,low
324,low
324,low
324,low
324,low
324,low
324,low
324,low
325,mean
325,mean
325,mean
325,mean
325,mean
325,mean
325,mean
325,mean
325,mean
325,mean
325,low
325,low
326,low
326,low
326,low
326,low
326,low
326,low
326,low
326,low
326,low
326,low
326,low
326,low
327,higher
327,higher
327,higher
327,higher
327,higher
327,higher
327,higher
327,higher
327,higher
327,higher
327,higher
327,high
328,mean
328,low
328,low
328,low
328,low
328,low
328,low
328,low
328,low
328,low
328,low
328,low
329,higher
329,higher
329,higher
329,higher
329,higher
329,higher
329,higher
329,higher
329,higher
329,higher
329,higher
329,higher
330,high
330,mean
330,mean
330,mean
330,mean
330,mean
330,mean
330,mean
330,mean
330,mean
330,mean
330,mean
331,high
331,high
331,high
331,high
331,high
331,high
331,high
331,high
331,high
331,high
331,high
331,high
332,low
332,low
332,low
332,low
332,low
332,low
332,low
332,low
332,low
332,low
332,low
332,lower
333,mean
333,mean
333,mean
333,mean
333,mean
333,mean
333,mean
333,mean
333,mean
333,mean
333,mean
333,mean
334,high
334,high
334,high
334,high
334,high
334,high
334,mean
334,mean
334,mean
334,mean
334,mean
335,higher
335,higher
335,high
335,high
335,high
335,high
335,high
335,high
335,high
335,high
335,high
336,low
336,low
336,low
336,low
336,low
336,low
336,low
336,low
336,low
336,low
336,low
337,higher
337,higher
337,higher
337,higher
337,higher
337,higher
337,higher
337,higher
337,higher
337,higher
337,higher
338,mean
338,mean
338,mean
338,mean
338,mean
338,mean
338,low
338,low
338,low
338,low
338,low
339,high
339,high
339,high
339,high
339,high
339,high
339,high
339,high
339,high
339,high
339,high
340,high
340,high
340,high
340,high
340,high
340,high
340,high
340,high
340,high
