Psum,smallest,small,average,large,lower,low,mean,high,higher,circular,linear,rep_cluster_707,MOBF,MOBP,MOBQ,MOBC,MOBH,MOBV,MPF_F,MPF_I,MPF_T,oriT_MOBP,PF09140.14,PF00528.25,PF03466.23,PF04335.16,PF13728.9,PF16932.8,PF00271.34,PF13817.9,PF11799.11,PF13520.9,PF01751.25,PF03524.18,PF12293.11,PF12696.10,PF02796.18,PF04945.16,PF00486.31,PF03050.17,PF13304.9,PF02775.24,PF06586.14,PF00126.30,PF02776.21,PF13560.9,PF00702.29,PF00005.30,PF00145.20,PF06067.14,PF01443.21,PF00665.29,PF06986.14,PF02899.20,PF08388.14,PF06952.14,PF02463.22,PF01609.24,PF18821.4,PF07690.19,PF00239.24,PF07732.18,PF01131.23,PF13700.9,PF05101.16,PF13671.9,PF08751.14,PF06406.14,PF01464.23,PF06122.14,PF07424.14,PF00440.26,PF00892.23,PF01580.21,PF19357.2,PF06290.14,PF00753.30,PF00532.24,PF13683.9,PF16509.8,PF00497.23,PF00816.24,PF13586.9,PF00817.23,PF08534.13,PF09673.13,PF07996.14,PF08535.13,PF13333.9,PF16816.8,PF13610.9,PF13518.9,PF04956.16,PF09676.13,PF02737.21,PF07728.17,PF09677.13,PF03135.17,PF00589.25,PF13276.9,PF01527.23,PF13434.9,PF03743.17,PF01850.24,PF12831.10,PF13007.10,PF13340.9,PF02374.18,PF00436.28,PF00717.26,PF19044.3,PF02534.17,PF07015.14,PF00437.23,PF02195.21,PF10609.12,PF06564.15,PF00122.23,PF02518.29,PF13751.9,PF01022.23,PF05309.14,PF01266.27,PF01547.28,PF05513.14,PF13708.9,PF11393.11,PF04610.17,PF01381.25,PF13342.9,PF13416.9,PF13604.9,PF00462.27,PF02811.22,PF07733.15,PF17657.4,PF13154.9,PF05284.15,PF13155.9,PF13442.9,PF14579.9,PF00034.24,PF18555.4
1,0,0,0.74,0.247524752,0,0,0.94,0.06,0,0.96,0.04,0,0,0.01,0,0,0.01,0,0,0,0,0,0.153658537,0,0,0,0.003003003,0.006369427,0.308823529,0.017421603,0.00255102,0,0.002564103,0,0.00621118,0,0.12195122,0,0.004273504,0.043611324,0.003472222,0,0,0.004640371,0,0.000909091,0,0.003151261,0.319327731,0,0.00173913,0.049360146,0,0.002217295,0,0,0.00462963,0.068552775,0.001788909,0.030894309,0.093072078,0.011494253,0.002364066,0.034257749,0,0.004237288,0,0.00255102,0.281310212,0.004672897,0.00257732,0.01594533,0.027322404,0,0,0,0.015075377,0.005128205,0.060080107,0,0,0,0,0.00255102,0,0,0,0,0.046031746,0.006369427,0.037275064,0.018867925,0,0,0,0.004366812,0,0,0.1543379,0.042857143,0.053231939,0,0,0.001865672,0,0.006896552,0,0.005134788,0.323725055,0.262755102,0,0,0.004,0.001683502,0.226527571,0.002906977,0.002439024,0,0.003597122,0.005102041,0.02173913,0,0,0.005494505,0,0.005050505,0.006289308,0,0.001530222,0.002564103,0.00591716,0.001828154,0,0,0,0,0,0,0,0,0,0,0
1,0.02,0.48,0.48,0.02970297,0,0.71,0.29,0,0,0.85,0.14,0.07,0,0.25,0.72,0,0,0.01,0,0,0.01,0,0.191463415,0.154761905,0.009280742,0,0,0,0,0.003484321,0.056122449,0.1,0.123076923,0,0,0.002512563,0.174796748,0,0.196581197,0.057383321,0.069444444,0.245454545,0,0.009280742,0.318181818,0.01,0.183486239,0.111344538,0,0,0.008695652,0.405850091,0,0,0.014285714,0,0.009259259,0.253536453,0,0.185365854,0.179146256,0,0.345153664,0,0,0.021186441,0,0,0,0,0,0.047835991,0,0,0,0,0,0.056410256,0.146862483,0,0,0,0.375221239,0.053571429,0,0,0,0,0.138095238,0,0.008997429,0.127044025,0,0,0.1640625,0.034934498,0,0.002564103,0.008219178,0.157142857,0.103929024,0,0,0,0.026315789,0.003448276,0.272992701,0.193838254,0,0.00255102,0.001949318,0.003120125,0.002,0,0,0.069767442,0.186585366,0.153543307,0.111510791,0.005102041,0.041501976,0,0.007220217,0.076923077,0,0,0,0,0.00841622,0.2,0.082840237,0.007312614,0.03030303,0.039215686,0,0,0.003095975,0,0.00297619,0,0,0,0.003787879
1,0.02,0.06,0.51,0.415841584,0,0,0.4,0.6,0,0.91,0.07,0,0.02,0.93,0,0,0,0,0,0.96,0,0.93,0.130487805,0,0.004640371,0,0.003003003,0.611464968,0.012254902,0.142857143,0.232142857,0.038461538,0.002564103,0,0.583850932,0.030150754,0.048780488,0.014925373,0.017094017,0.084927314,0.052083333,0,0,0.027842227,0,0.005454545,0.006116208,0.048319328,0.006302521,0.003875969,0.00173913,0.085923218,0,0.013303769,0.128571429,0.690647482,0.083333333,0.059847661,0.164579606,0.076422764,0.027291812,0,0.002364066,0.03588907,0,0.012711864,0.003656307,0.219387755,0.190751445,0.004672897,0,0.041002278,0.06010929,0,0,0.702898551,0.005025126,0.005128205,0.082777036,0,0,0,0,0.234693878,0,0,0,0,0.053968254,0.598726115,0.048843188,0.038993711,0,0,0,0.017467249,0,0,0.18173516,0.06984127,0.124207858,0.016528926,0.002487562,0.024253731,0.006578947,0.127586207,0,0.064184852,0.206208426,0.232142857,0,0.001560062,0.094,0.321548822,0.146050671,0.072674419,0.041463415,0.003937008,0.003597122,0.010204082,0.013833992,0,0.003610108,0,0,0.515151515,0.58490566,0,0.006885998,0,0,0.027422303,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0.22,0.762376238,0,0,0,0.78,0.22,1,0,0,0,0.36,0,0,0,0,0,0,1,0,0.136585366,0.198979592,0.146171694,0.131840796,0,0,0,0,0.038265306,0,0,0.102713178,0,0.066582915,0.053861789,0,0.209401709,0.026013772,0.168402778,0.090909091,0,0.134570766,0,0.057272727,0.103975535,0.087184874,0,0,0.033043478,0.044789762,0,0.086474501,0,0,0,0.026115343,0,0.024390244,0.067879636,0.195402299,0,0.04730832,0.153623188,0.042372881,0,0,0.196531792,0,0,0.011389522,0.081967213,0.015243902,0,0,0.095477387,0.051282051,0.038718291,0,0.082644628,0.043181818,0.026548673,0.038265306,0.044642857,0,0.101871102,0,0,0,0.018637532,0.023899371,0.131840796,0,0.2265625,0.065502183,0,0.135897436,0.106849315,0.046031746,0.036755387,0.157024793,0.131840796,0.09141791,0.190789474,0,0.02189781,0.068035944,0.022172949,0.038265306,0.10331384,0.082683307,0.098,0.089225589,0.166915052,0.034883721,0.029268293,0.094488189,0.122302158,0.051020408,0.104743083,0,0.140794224,0.104395604,0,0,0,0.11018711,0.067329763,0,0.088757396,0.009140768,0.145454545,0,0,0,0,0.366666667,0.029761905,0.030674847,0,0.137931034,0
1,0,0,0.18,0.811881188,0,0,0,0,1,1,0,0,0.77,0.23,0,0,0,0,0.73,0,0.27,0,0.058536585,0,0.127610209,0.017412935,0.081081081,0,0.024509804,0.024390244,0.025510204,0,0,0.019379845,0,0.055276382,0.073170732,0,0.085470085,0.046671767,0.029513889,0,0.126168224,0.118329466,0,0.04,0.009174312,0.017857143,0,0,0.059130435,0,0.144859813,0.219512195,0,0,0,0.029379761,0.017889088,0.043902439,0.076277117,0.057471264,0,0.106035889,0.020289855,0,0.062157221,0,0.065510597,0.126168224,0,0.045558087,0.054644809,0.030487805,0.126168224,0,0.050251256,0,0.013351135,0,0,0,0.012389381,0.025510204,0.0625,0.126168224,0.014553015,0,0,0,0.037275064,0.003773585,0.084577114,0.126168224,0.0234375,0.061135371,0.147239264,0.017948718,0.178082192,0.004761905,0.025348542,0,0.094527363,0.026119403,0.092105263,0.024137931,0.010218978,0.01283697,0.11308204,0.025510204,0.066276803,0.068642746,0.054,0.011784512,0.101341282,0.004360465,0.003658537,0,0.330935252,0.035714286,0.013833992,0.126168224,0.086642599,0,0,0.050505051,0,0.014553015,0.052027544,0,0,0.062157221,0.018181818,0,0,0,0,0.566666667,0,0.061349693,0,0.017241379,0
1,0.04,0.58,0.37,0,0,0.43,0.57,0,0,0.91,0.07,0.28,0,0.56,0.42,0,0,0,0,0,0.02,0,0.193902439,0.035714286,0.034802784,0,0,0,0,0,0.068877551,0.138461538,0.053846154,0,0,0.003768844,0.18597561,0,0,0.035195103,0.059027778,0.081818182,0,0.034802784,0.068181818,0.013636364,0.091743119,0.054621849,0,0,0,0.390310786,0,0,0,0,0.013888889,0.239390642,0,0.099186992,0.117564731,0,0.172576832,0.004893964,0,0.101694915,0,0.007653061,0,0,0,0.027334852,0.016393443,0.009146341,0,0,0,0.107692308,0.337783712,0,0.024793388,0,0.334513274,0.06122449,0,0,0,0,0.387301587,0,0.106041131,0.260377358,0,0,0.09375,0.03930131,0,0,0.019178082,0.30952381,0.301647655,0.049586777,0,0,0.059210526,0.020689655,0.262773723,0.15661104,0,0.007653061,0.005847953,0.004680187,0.042,0.005050505,0,0.190406977,0.17804878,0.082677165,0,0,0.041501976,0,0.054151625,0.049450549,0,0,0,0,0.022953328,0.11025641,0.053254438,0.005484461,0.036363636,0,0,0,0.018575851,0,0.017857143,0,0,0,0.045454545
1,0,0,0.59,0.405940594,0,0,0.39,0.61,0,0.99,0.01,0,0.84,0.01,0,0,0.02,0,0.83,0,0.06,0.15,0.048780488,0.00170068,0.044083527,0.012437811,0.366366366,0,0,0.111498258,0.191326531,0,0.002564103,0.011627907,0,0.082914573,0.057926829,0.253731343,0.170940171,0.066564652,0.069444444,0,0.285046729,0.085846868,0,0.012727273,0.055045872,0.038865546,0.031512605,0,0.008695652,0.091407678,0.26635514,0.031042129,0.078571429,0.446043165,0,0.066376496,0,0.05203252,0.069979006,0.103448276,0.004728132,0.086460033,0.002898551,0.012711864,0.113345521,0,0.115606936,0.280373832,0.00257732,0.047835991,0.005464481,0.012195122,0.275700935,0.543478261,0.005025126,0.066666667,0.122830441,0,0,0.004545455,0,0.216836735,0,0.280373832,0.002079002,0.088967972,0.09047619,0,0.043059126,0.127044025,0,0.275700935,0,0,0.36809816,0.002564103,0.089497717,0.087301587,0.115335868,0,0.164179104,0.026119403,0,0.048275862,0,0.073170732,0.144124169,0.183673469,0.116959064,0.101404056,0.004,0.003367003,0.205663189,0.0625,0.051219512,0.070866142,0.151079137,0.040816327,0.055335968,0.280373832,0.007220217,0.005494505,0.355029586,0,0,0.002079002,0.013006886,0,0,0.115173675,0,0,0,0,0,0,0,0,0,0,0
1,0,0.02,0.2,0.772277228,0,0,0,1,0,0.98,0.02,0,0.69,0.03,0,0.01,0,0,0.71,0,0.05,0,0.07195122,0.006802721,0.048723898,0.004975124,0.192192192,0,0,0.06271777,0.140306122,0.007692308,0,0.005813953,0,0.041457286,0.055894309,0.402985075,0.264957265,0.075745983,0.057291667,0,0.158878505,0.048723898,0,0.003636364,0.094801223,0.021008403,0.014705882,0.151162791,0.026086957,0.124314442,0.14953271,0.028824834,0.064285714,0.302158273,0,0.089227421,0,0.058536585,0.056682995,0.16091954,0,0.097879282,0.002898551,0.016949153,0.065813528,0.119897959,0.077071291,0.154205607,0.00257732,0.0523918,0.054644809,0,0.154205607,0.304347826,0.015075377,0.030769231,0.168224299,0,0.066115702,0.011363636,0,0.137755102,0,0.14953271,0,0,0.096825397,0,0.070051414,0.171069182,0,0.154205607,0.0078125,0.061135371,0.196319018,0.002564103,0.098630137,0.120634921,0.129277567,0,0.092039801,0.044776119,0.006578947,0.051724138,0,0.048780488,0,0.12755102,0.066276803,0.051482059,0.014,0.006734007,0.12071535,0.052325581,0.042682927,0.122047244,0.21942446,0.071428571,0.07312253,0.168224299,0.007220217,0.005494505,0.213017751,0.005050505,0,0.002079002,0.003825555,0,0.00591716,0.073126143,0,0,0,0,0,0,0,0,0,0,0
1,0.01,0.05,0.04,0.891089109,0,0,0.75,0.25,0,1,0,0,0.01,0.02,0,0.01,0.62,0,0,0,0.36,0,0.047560976,0.010204082,0.076566125,0.034825871,0.069069069,0,0.007352941,0.083623693,0.086734694,0.007692308,0.002564103,0.042635659,0,0.032663317,0.069105691,0.074626866,0.051282051,0.130833971,0.055555556,0,0.112149533,0.085846868,0,0.021818182,0.082568807,0.035714286,0.016806723,0.007751938,0.055652174,0.123400366,0.107476636,0.002217295,0.064285714,0.021582734,0,0.171926007,0,0.021138211,0.101469559,0.022988506,0.002364066,0.218597064,0.005797101,0.008474576,0,0.081632653,0.048169557,0.112149533,0.00257732,0.045558087,0.038251366,0.073170732,0.098130841,0,0.015075377,0.035897436,0.148197597,0,0.024793388,0.002272727,0.003539823,0.086734694,0,0.107476636,0.004158004,0,0.088888889,0,0.12596401,0.194968553,0.009950249,0.112149533,0,0.11790393,0,0.005128205,0.02739726,0.119047619,0.163498099,0,0.116915423,0.005597015,0,0.079310345,0.001459854,0.105263158,0.070953437,0.084183673,0.048732943,0.003120125,0.004,0.023569024,0.002980626,0.043604651,0.036585366,0.106299213,0.043165468,0.010204082,0.096837945,0.112149533,0.02166065,0,0,0.151515152,0,0.004158004,0.021423106,0.002564103,0,0.014625229,0.03030303,0,0,0,0,0,0,0,0,0,0
1,0.04,0.08,0.08,0.792079208,0,0,0,0,1,1,0,0,0.14,0.64,0.11,0,0,0,0.08,0,0.56,0,0.08902439,0,0.041763341,0.062189055,0.015015015,0,0.026960784,0.038327526,0.017857143,0,0,0.048449612,0,0.052763819,0.047764228,0.402985075,0.02991453,0.049732211,0.019097222,0.018181818,0.023364486,0.041763341,0,0.014545455,0.244648318,0.009453782,0.004201681,0,0.046956522,0.044789762,0.023364486,0.190687361,0,0,0,0.027203482,0.04293381,0.091056911,0.083974808,0.367816092,0,0.148450245,0.072463768,0,0.016453382,0,0.063583815,0.023364486,0,0.066059226,0.021857923,0,0.023364486,0,0.190954774,0,0.017356475,0,0,0,0.008849558,0.033163265,0.133928571,0.023364486,0.045738046,0.12455516,0.003174603,0,0.035989717,0.045283019,0.072139303,0.018691589,0,0.048034934,0.030674847,0.061538462,0.131506849,0.017460317,0.045627376,0.041322314,0.077114428,0.007462687,0.026315789,0.031034483,0.005839416,0.008985879,0.186252772,0.017857143,0.056530214,0.065522621,0.008,0.04040404,0.178837556,0.07994186,0.042682927,0.307086614,0.143884892,0.025510204,0.075098814,0.023364486,0.054151625,0,0,0.02020202,0,0.04989605,0.016832441,0,0,0.045703839,0,0.032679739,0.032679739,0.032679739,0,0.108333333,0.005952381,0.300613497,0.032679739,0.385057471,0
1,0.01,0.11,0.16,0.702970297,0,0,0.69,0.31,0,0.96,0.04,0,0,0.11,0,0.04,0.5,0,0.59,0,0.03,0.01,0.058536585,0.00170068,0.053364269,0.027363184,0.096096096,0,0.007352941,0.073170732,0.073979592,0.015384615,0.002564103,0.021317829,0,0.054020101,0.088414634,0.268656716,0.08974359,0.159143076,0.098958333,0,0.154205607,0.127610209,0,0.01,0.06116208,0.046218487,0.075630252,0.034883721,0.076521739,0.117915905,0.158878505,0.006651885,0.021428571,0,0.092592593,0.145810664,0,0.159349593,0.083974808,0.063218391,0,0.112561175,0.028985507,0.021186441,0,0.086734694,0.003853565,0.14953271,0.010309278,0.127562642,0.109289617,0,0.158878505,0,0.015075377,0.005128205,0.100133511,0.003558719,0.008264463,0.056818182,0,0.073979592,0,0.158878505,0.004158004,0.003558719,0.055555556,0,0.131105398,0.114465409,0.024875622,0.158878505,0.0859375,0.161572052,0,0.025641026,0.107762557,0.082539683,0.084917617,0,0.111940299,0.009328358,0.046052632,0.065517241,0,0.032092426,0,0.073979592,0.085769981,0.017160686,0.028,0.016835017,0.078986587,0.011627907,0.009756098,0.07480315,0.097122302,0.015306122,0.065217391,0.158878505,0.068592058,0,0,0.398989899,0,0.020790021,0.019127774,0.002564103,0,0.001828154,0,0,0,0,0,0.058333333,0,0,0,0,0
1,0.03,0.57,0.4,0,0,0.52,0.48,0,0,0.89,0.11,0.36,0,0.08,0.86,0,0,0.04,0,0,0.84,0,0.130487805,0.008503401,0.006960557,0,0.018018018,0,0.024509804,0,0.125,0.138461538,0.328205128,0,0,0.162060302,0.098577236,0,0.034188034,0.047436878,0.067708333,0,0,0.004640371,0,0.018181818,0.082568807,0.050420168,0.037815126,0,0.005217391,0.257769653,0,0,0.014285714,0,0.032407407,0.0914037,0,0.110569106,0.144856543,0.086206897,0.356973995,0.003262643,0,0.131355932,0,0.022959184,0,0,0,0.082004556,0,0,0,0,0.005025126,0.097435897,0.097463284,0,0.008264463,0,0.118584071,0.117346939,0,0,0,0,0.106349206,0,0.037917738,0.091823899,0,0,0.1171875,0.052401747,0,0.3,0.014611872,0.093650794,0.093789607,0.074380165,0,0,0,0,0.081751825,0.138639281,0,0,0.251461988,0.213728549,0.104,0,0,0.122093023,0.175609756,0.051181102,0.028776978,0.010204082,0.06916996,0,0.126353791,0.010989011,0,0,0,0,0.016832441,0.330769231,0.01183432,0.003656307,0.024242424,0,0,0,0,0,0,0,0,0,0
0.998944776,0,0,1,0,0,0,1,0,0,0.88,0.12,0,0,1,0,0,0,0,0,1,0,0,0.191463415,0,0,0,0,1,0.384803922,0,0.201530612,0,0.402564103,0,0.97515528,0,0,0,0,0,0,0,0,0,0,0.142727273,0,0,0,0,0,0,0,0,0,0,0,0.021762786,0.280858676,0,0,0,0.371158392,0,0,0,0,0,0.606936416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201530612,0,0,0,0.558718861,0,1,0,0,0,0,0,0,0,0,0.179908676,0,0,0,0,0,0,0,0,0.201540436,0,0.201530612,0,0.244929797,0,0.794612795,0.469448584,0.228197674,0.191463415,0,0,0,0,0,0,0,0,0,0.987421384,0,0.135424637,0,0,0,0,0,0,0,0,0,0.410714286,0,0,0,0
0.995939224,0.92,0.08,0,0,0,0,0,0.85,0.15,1,0,0,0,0,0,0,0,0.15,0,0,0,0,0.145121951,0,0.139211137,0,0,0,0,0,0,0,0,0,0,0,0.06097561,0,0,0,0,0,0,0.139211137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453754081,0,0,0.083275017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.172965116,0,0,0,0.306122449,0.588932806,0,0,0,0,0,0,0,0.045906656,0,0,0,0.363636364,0,0,0,0,0,0,0,0,0,0
0.990695963,0.08,0.62,0.31,0,0,1,0,0,0,1,0,0,0,0.92,0,0,0,0,0,0,0,0,0.280487805,0,0.081206497,0.527363184,0,0,0,0,0,0,0.543589744,0.377906977,0,0.266331658,0.035569106,0,0,0.04055088,0.307291667,0,0,0.081206497,0,0,0,0.111344538,0,0,0,0,0,0,0,0,0,0,0,0,0.024492652,0,0.501182033,0.086460033,0.513043478,0,0,0,0.375722543,0,0.546391753,0,0,0,0,0,0,0,0,0,0,0.443181818,0,0,0,0,0.440748441,0,0,0,0.034061697,0,0.485074627,0,0,0,0,0.453846154,0,0,0,0,0.485074627,0,0,0,0,0.295250321,0,0,0,0.386895476,0.46,0.328282828,0,0.334302326,0,0,0,0,0,0,0,0,0,0,0,0.405405405,0.094873757,0.543589744,0,0,0,0,0,0,0,0,0,0,0,0,0
0.989717271,0.06,0.62,0.31,0,0,0.12,0.88,0,0,0.88,0.12,0.09,0,0.2,0.72,0,0,0,0,0,0,0,0.2,0,0.020881671,0,0,0,0,0.090592334,0,0,0,0,0,0,0.070121951,0,0.260683761,0.079571538,0.060763889,0.081818182,0,0.020881671,0.102272727,0.055454545,0.186544343,0.036764706,0,0,0,0.363802559,0,0,0,0,0,0.198041349,0,0.084552846,0.102869139,0.097701149,0,0,0,0,0,0,0,0,0,0.038724374,0,0,0,0,0,0,0.138851802,0,0,0,0.322123894,0.022959184,0,0,0,0,0.165079365,0,0.066838046,0.140880503,0,0,0.9453125,0,0,0,0.015525114,0.123809524,0.141951838,1,0,0,0.059210526,0.089655172,0.252554745,0.233632863,0,0,0,0,0.018,0,0,0.037790698,0.22195122,0.035433071,0,0,0,0,0,0,0,0,0,0,0.046671767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.984661649,0,0.67,0.33,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.242682927,0,0,0,0,0,0,0.867595819,0.255102041,0,0,0,0,0,0,0,0,0.723029839,0,0,0,0,0,0,0,0,0.418067227,0,0,0.136197441,0,0,0,0,0,0.325353645,0,0,0.104268719,0,0,0.243066884,0,0,0,0,0,0,0,0,0,0,0,0,0.502512563,0,0.066755674,0,0,0,0,0,0,0,0,0,0,0,0.383676093,0.187421384,0,0,0,0,0,0,0.18173516,0.079365079,0.315589354,0,0,0,0,0.686206897,0,0.19127086,0,0,0,0,0.298,0,0,0.216569767,0.181707317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.983948702,0,0.7,0.31,0,0,0,0.92,0.08,0,1,0,0,0,1,0,0,0,0,0,0,0.85,0,0.175609756,0,0,0.328358209,0,0,0,0.041811847,0.06122449,0,0.307692308,0.255813953,0,0.165829146,0.048780488,0,0,0.091813313,0,0,0,0,0,0.098181818,0,0.012605042,0,0,0,0.065813528,0,0.053215078,0,0,0,0.299238303,0.236135957,0,0.067179846,0,0.283687943,0.156606852,0.382608696,0,0,0,0,0,0.340206186,0,0,0,0,0,0,0,0.080106809,0.555160142,0,0,0,0.06122449,0,0,0.274428274,0.512455516,0,0,0.077120823,0.120754717,0.328358209,0,0.09375,0,0,0.338461538,0.054794521,0.038095238,0.121673004,0,0.328358209,0,0,0.04137931,0,0.184852375,0,0,0.257309942,0.205928237,0,0.222222222,0.248882265,0.209302326,0.175609756,0,0,0.06122449,0,0,0,0,0,0,0,0.274428274,0.201224178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.983583526,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.179268293,0,0,0,0.882882883,0,0,0,0.375,0,0,0,0,0.154522613,0,0,0,0,0,0,0.686915888,0,0,0,0,0,0,0,0.255652174,0,0.686915888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268738574,0,0.283236994,0.686915888,0,0,0,0,0,0,0,0,0,0,0,0.334090909,0,0.375,0,0.686915888,0,0.523131673,0,0,0,0,0,0.686915888,0,0,0,0,0.134246575,0,0,0,0.365671642,0,0,0,0,0,0,0.375,0.286549708,0.191887676,0,0,0.219076006,0.213662791,0,0,0,0,0,0.686915888,0,0,0,0.742424242,0,0,0.112471308,0,0,0.268738574,0,0,0,0,0,0,0,0,0,0,0
0.979202742,0.33,0.66,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.267073171,0,0,0,0,0,0,0.763066202,0,0,0,0,0,0,0.148373984,0,0,0.167559296,0,0,0,0,0,0,0,0.076680672,0,0,0.380869565,0.066727605,0,0,0,0,0,0.158868335,0,0,0.306508048,0.41954023,0,0.11908646,0,0,0,0,0,0,0,0.166287016,0,0,0,0,0,0.374358974,0,0,0,0,0.12920354,0,0,0,0,0,0,0,0,0.091823899,0,0,0,0,0,0,0,0,0.37008872,0,0,0.27238806,0,0.755172414,0.106569343,0,0,0,0,0,0,0,0,0.318313953,0.267073171,0,0,0,0,0,0.263537906,0,0,0,0,0,0,0,0,0.533820841,0,0,0,0,0,0,0,0,0,0,0
0.973849093,0,0,1,0,0,0,1,0,0,1,0,0,0.5,0.5,0,0,0,0,1,0,0,0,0.097560976,0,0,0,0,0,0,0.557491289,0.204081633,0,0,0,0,0,0,0,0,0.122417751,0,0,0.373831776,0,0,0.072727273,0,0,0,0.310077519,0,0.291590494,0,0,0.571428571,0.431654676,0,0.108813928,0,0.130081301,0,0,0,0,0,0,0,0.204081633,0.154142582,0,0,0,0,0,0,0.579710145,0,0.41025641,0.186915888,0,0,0,0,0.204081633,0,0,0,0,0.158730159,0,0.01285347,0.025157233,0,0.373831776,0,0,0,0,0.073059361,0.222222222,0.455006337,0,0.199004975,0,0,0.275862069,0,0.102695764,0,0.153061224,0.194931774,0,0.16,0,0,0.11627907,0,0,0,0,0,0.373831776,0,0,0.473372781,0,0,0,0.061208875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.970312713,0,0.2,0.2,0.594059406,0,0,0.4,0.6,0,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0.035365854,0.158163265,0,0,0,0,0.017156863,0,0.073979592,0,0,0,0,0,0,0,0.153846154,0,0.112847222,0,0,0,0,0.012727273,0,0.128151261,0,0,0,0.045703839,0,0,0,0,0,0.023939064,0,0.058536585,0,0,0,0,0,0,0,0,0.055876686,0,0,0.031890661,0,0,0,0,0,0.035897436,0.05740988,0,0,0.065909091,0,0.073979592,0,0,0,0,0.057142857,0,0.004498715,0.008805031,0,0,0,0,0,0,0.0456621,0.057142857,0.045627376,0,0,0,0,0,0,0.037227214,0.015521064,0.073979592,0,0,0,0,0,0.042151163,0.035365854,0,0.205035971,0,0,0,0.155234657,0.038461538,0,0,0,0,0.03289977,0,0.041420118,0.012797075,0,0.045751634,0,0,0,0,0,0,0,0,0
0.969902167,0,0.07,0.41,0.504950495,0,0,0.07,0.93,0,0.96,0.04,0,0,0.22,0,0,0,0,0,0,0.07,0,0.01097561,0.044217687,0.011600928,0,0,0,0.017156863,0.139372822,0.132653061,0.161538462,0,0.003875969,0,0,0.045731707,0.029850746,0.021367521,0.2517215,0.15625,0,0,0.011600928,0,0.042727273,0.006116208,0.06407563,0.010504202,0,0.07826087,0.144424132,0,0.046563193,0.121428571,0,0.009259259,0.380848749,0,0.042276423,0.054583625,0.011494253,0,0.096247961,0.005797101,0,0,0.005102041,0.003853565,0,0.005154639,0.011389522,0.010928962,0,0,0,0.010050251,0.158974359,0.224299065,0.042704626,0.041322314,0.011363636,0,0.114795918,0,0,0.004158004,0,0.153968254,0,0.224935733,0.133333333,0,0,0,0.082969432,0,0.005128205,0.110502283,0.198412698,0.219264892,0,0.004975124,0.061567164,0,0.089655172,0,0.035943517,0,0.079081633,0.003898635,0,0.004,0.011784512,0.105812221,0.024709302,0.017073171,0.007874016,0.025179856,0,0.112648221,0,0.007220217,0,0,0.01010101,0,0.004158004,0.075745983,0,0,0.021937843,0,0,0,0,0,0,0,0,0,0,0
0.962617587,0.2,0.8,0,0,0,0,0,1,0,0.8,0.2,0,0,0,1,0,0,0,0,0,0,0,0.206097561,0,0.097447796,0,0,0,0,0,0,0,0,0,0,0,0.086382114,0,0,0,0,0,0,0.097447796,0,0,0,0,0,0,0.293913043,0.116087751,0,0,0,0,0,0,0,0.138211382,0.414975507,0,0,0.691680261,0,0,0,0,0,0,0,0.095671982,0,0,0,0,0,0,0.056074766,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0.212578616,0,0,0.6640625,0,0,0,0,0.066666667,0.053231939,0,0,0.554104478,0,0,0,0,0,0,0,0,0.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03213466,0,0,0.308957952,0,0,0,0,0,0,0,0,0,0,0
0.958479699,0,0,0,0.99009901,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.080487805,0,0,0,0,0,0.12254902,0,0.084183673,0,0,0,0,0,0.050813008,0,0,0.290742158,0,0,0,0,0,0.03,0.051987768,0,0,0.127906977,0,0.136197441,0,0,0.357142857,0.122302158,0,0.179542982,0,0.081300813,0.046186144,0,0,0.215334421,0,0.072033898,0,0.084183673,0,0,0,0.075170843,0.092896175,0,0,0.123188406,0.085427136,0,0.220293725,0,0,0,0,0.084183673,0,0,0,0,0.104761905,0,0.265424165,0.104402516,0,0,0,0.144104803,0,0,0.120547945,0.184126984,0.16730038,0,0,0.031716418,0,0,0,0.19127086,0,0.084183673,0,0,0.066,0,0.098360656,0.143895349,0.080487805,0,0.118705036,0.086734694,0.065217391,0,0,0,0,0,0,0,0.063504208,0,0,0,0,0.215686275,0.215686275,0.215686275,0,0,0,0,0.215686275,0,0
