NCBI_ID,Groups,phylum,class,order,family,genus
NZ_CP048619.1,246,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Legionellales,family_Legionellaceae,genus_Legionella
NZ_CP021287.1,246,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Legionellales,family_Legionellaceae,genus_Legionella
NZ_LT598658.1,246,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Legionellales,family_Legionellaceae,genus_Legionella
NZ_LN681226.1,246,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Legionellales,family_Legionellaceae,genus_Legionella
NZ_CP061841.1,246,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Legionellales,family_Legionellaceae,genus_Legionella
NZ_CP016031.1,246,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Legionellales,family_Legionellaceae,genus_Legionella
NZ_CP021282.1,246,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Legionellales,family_Legionellaceae,genus_Legionella
NC_006365.1,246,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Legionellales,family_Legionellaceae,genus_Legionella
NZ_CP011106.1,246,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Legionellales,family_Legionellaceae,genus_Legionella
NZ_CP082855.1,246,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Legionellales,family_Legionellaceae,genus_Legionella
NZ_CP045305.1,246,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Legionellales,family_Legionellaceae,genus_Legionella
NZ_CP059577.1,246,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Legionellales,family_Legionellaceae,genus_Legionella
NZ_CP042253.1,246,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Legionellales,family_Legionellaceae,genus_Legionella
NZ_CP025492.2,246,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Legionellales,family_Legionellaceae,genus_Legionella
NC_018141.1,246,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Legionellales,family_Legionellaceae,genus_Legionella
NZ_CP021284.1,246,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Legionellales,family_Legionellaceae,genus_Legionella
NZ_CP041412.1,247,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
CP091606.1,247,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
CP091613.1,247,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
CP091618.1,247,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
CP091623.1,247,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
CP091625.1,247,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
CP091629.1,247,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
CP091633.1,247,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
CP091635.1,247,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP060836.1,247,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP060839.1,247,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP060843.1,247,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP060848.1,247,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP060851.1,247,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP060854.1,247,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP083635.1,247,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP038237.1,248,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Rhodobacterales,family_Roseobacteraceae,genus_Leisingera
NZ_CP035418.1,248,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Rhodobacterales,family_Roseobacteraceae,genus_Leisingera
NZ_CP083556.1,248,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Rhodobacterales,family_Roseobacteraceae,genus_Leisingera
NZ_CP083547.1,248,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Rhodobacterales,family_Roseobacteraceae,genus_Leisingera
NZ_CP081061.1,248,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Rhodobacterales,family_Roseobacteraceae,genus_Leisingera
NZ_CP081052.1,248,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Rhodobacterales,family_Roseobacteraceae,genus_Leisingera
NZ_CP041156.1,248,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Rhodobacterales,family_Roseobacteraceae,genus_Leisingera
NZ_CP081034.1,248,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Rhodobacterales,family_Roseobacteraceae,genus_Leisingera
NZ_CP081049.1,248,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Rhodobacterales,family_Roseobacteraceae,genus_Leisingera
NC_023146.1,248,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Rhodobacterales,family_Roseobacteraceae,genus_Leisingera
NZ_CP081041.1,248,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Rhodobacterales,family_Roseobacteraceae,genus_Leisingera
NZ_CP081081.1,248,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Rhodobacterales,family_Roseobacteraceae,genus_Leisingera
NZ_CP081088.1,248,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Rhodobacterales,family_Roseobacteraceae,genus_Leisingera
NZ_CP081067.1,248,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Rhodobacterales,family_Roseobacteraceae,genus_Leisingera
NZ_CP081074.1,248,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Rhodobacterales,family_Roseobacteraceae,genus_Leisingera
NZ_CP081093.1,248,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Rhodobacterales,family_Roseobacteraceae,genus_Leisingera
CP002256.1,249,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NC_017411.1,249,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NZ_CP031404.1,249,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NC_017414.1,249,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NZ_CP094575.1,249,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NZ_CP074057.1,249,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NZ_CP017216.1,249,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NC_015918.1,249,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NZ_CP094594.1,249,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NZ_CP077736.1,249,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NZ_CP094613.1,249,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NZ_CP019852.1,249,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NZ_CP019763.1,249,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NZ_CP019924.1,249,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NC_001855.1,249,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NC_011778.1,249,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NZ_CP039504.1,250,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP060082.1,250,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP104688.1,250,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP084851.1,250,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP118404.1,250,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_LR890678.1,250,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
CP067085.1,250,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP076016.1,250,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP039512.1,250,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP058145.1,250,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP109928.1,250,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP056681.1,250,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Enterobacter
AP026402.1,250,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_AP026432.1,250,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
AP026419.1,250,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_LR890463.1,250,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP065416.1,251,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Pseudomonadales,family_Pseudomonadaceae,genus_Pseudomonas
NZ_CP077976.1,251,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Pseudomonadales,family_Pseudomonadaceae,genus_Pseudomonas
NZ_CP077980.1,251,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Pseudomonadales,family_Pseudomonadaceae,genus_Pseudomonas
NZ_CP077983.1,251,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Pseudomonadales,family_Pseudomonadaceae,genus_Pseudomonas
NZ_CP077993.1,251,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Pseudomonadales,family_Pseudomonadaceae,genus_Pseudomonas
NZ_CP078001.1,251,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Pseudomonadales,family_Pseudomonadaceae,genus_Pseudomonas
NZ_CP078011.1,251,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Pseudomonadales,family_Pseudomonadaceae,genus_Pseudomonas
CP100093.1,251,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
CP100119.1,251,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP047681.1,251,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Yersiniaceae,genus_Serratia
NZ_CP047684.1,251,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Yersiniaceae,genus_Serratia
NZ_CP047687.1,251,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Yersiniaceae,genus_Serratia
NZ_CP047690.1,251,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Yersiniaceae,genus_Serratia
NZ_CP047693.1,251,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Yersiniaceae,genus_Serratia
CP091552.1,251,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP100750.1,251,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP114733.1,252,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borrelia
NZ_CP117103.1,252,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borrelia
NZ_CP117116.1,252,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borrelia
NZ_CP114713.1,252,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borrelia
NZ_CP024360.2,252,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borrelia
NZ_CP117087.1,252,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borrelia
NZ_CP117145.1,252,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borrelia
CP024214.2,252,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borrelia
NZ_CP115599.1,252,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borrelia
NZ_CP117133.1,252,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borrelia
NZ_CP024398.1,252,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borrelia
NZ_CP024322.1,252,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borrelia
NZ_CP024379.2,252,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borrelia
NZ_CP117086.1,252,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borrelia
NZ_CP117131.1,252,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borrelia
NZ_CP024339.2,252,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borrelia
NZ_CP033801.1,253,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Enterobacter
NZ_CP022159.1,253,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP060895.1,253,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
OW969628.1,253,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Enterobacter
NZ_CP060956.1,253,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP058199.1,253,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Enterobacter
CP073979.1,253,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
CP055586.1,253,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Citrobacter
NZ_CP056590.1,253,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Citrobacter
NZ_CP060068.1,253,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
CP055424.1,253,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Citrobacter
CP055591.1,253,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Citrobacter
NZ_CP096191.1,253,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Enterobacter
CP085626.1,253,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_OW969907.1,253,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Citrobacter
NZ_CP033380.1,253,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP098725.1,254,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Yersiniaceae,genus_Yersinia
NZ_CP098699.1,254,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Yersiniaceae,genus_Yersinia
NZ_CP032236.1,254,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Yersiniaceae,genus_Yersinia
NZ_CP098696.1,254,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Yersiniaceae,genus_Yersinia
NZ_CP098707.1,254,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Yersiniaceae,genus_Yersinia
NZ_CP098712.1,254,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Yersiniaceae,genus_Yersinia
NZ_CP098715.1,254,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Yersiniaceae,genus_Yersinia
NZ_CP084640.1,254,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Yersiniaceae,genus_Yersinia
NZ_CP084649.1,254,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Yersiniaceae,genus_Yersinia
NZ_CP084651.1,254,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Yersiniaceae,genus_Yersinia
NZ_CP084653.1,254,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Yersiniaceae,genus_Yersinia
NZ_CP071804.1,254,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Yersiniaceae,genus_Yersinia
NZ_CP099806.1,254,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Yersiniaceae,genus_Yersinia
NZ_CP098692.1,254,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Yersiniaceae,genus_Yersinia
NZ_CP098717.1,254,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Yersiniaceae,genus_Yersinia
NZ_CP098720.1,254,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Yersiniaceae,genus_Yersinia
NZ_CP116673.1,255,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Xanthomonadales,family_Xanthomonadaceae,genus_Xanthomonas
NZ_CP018726.1,255,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Xanthomonadales,family_Xanthomonadaceae,genus_Xanthomonas
NZ_CP018468.1,255,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Xanthomonadales,family_Xanthomonadaceae,genus_Xanthomonas
NZ_CP018732.1,255,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Xanthomonadales,family_Xanthomonadaceae,genus_Xanthomonas
NZ_LR828254.1,255,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Xanthomonadales,family_Xanthomonadaceae,genus_Xanthomonas
NZ_CP018729.1,255,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Xanthomonadales,family_Xanthomonadaceae,genus_Xanthomonas
NZ_CP018855.1,255,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Xanthomonadales,family_Xanthomonadaceae,genus_Xanthomonas
NZ_CP018859.1,255,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Xanthomonadales,family_Xanthomonadaceae,genus_Xanthomonas
NZ_CP018851.1,255,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Xanthomonadales,family_Xanthomonadaceae,genus_Xanthomonas
NZ_CP075326.1,255,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Xanthomonadales,family_Xanthomonadaceae,genus_Xanthomonas
NZ_CP062259.2,255,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Xanthomonadales,family_Xanthomonadaceae,genus_Xanthomonas
NZ_CP018848.1,255,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Xanthomonadales,family_Xanthomonadaceae,genus_Xanthomonas
NZ_CP018472.1,255,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Xanthomonadales,family_Xanthomonadaceae,genus_Xanthomonas
NZ_LR828258.1,255,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Xanthomonadales,family_Xanthomonadaceae,genus_Xanthomonas
NZ_CP023286.1,255,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Xanthomonadales,family_Xanthomonadaceae,genus_Xanthomonas
NZ_CP059994.1,255,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Xanthomonadales,family_Xanthomonadaceae,genus_Xanthomonas
NZ_CP064411.1,256,phylum_Bacillota,class_Bacilli,order_Lactobacillales,family_Enterococcaceae,genus_Enterococcus
CP117515.1,256,phylum_Bacillota,class_Bacilli,order_Lactobacillales,family_Enterococcaceae,genus_Enterococcus
NZ_CP102076.1,256,phylum_Bacillota,class_Bacilli,order_Lactobacillales,family_Enterococcaceae,genus_Enterococcus
NZ_CP071177.1,256,phylum_Bacillota,class_Bacilli,order_Lactobacillales,family_Enterococcaceae,genus_Enterococcus
NZ_CP081836.1,256,phylum_Bacillota,class_Bacilli,order_Lactobacillales,family_Enterococcaceae,genus_Vagococcus
NZ_CP050818.1,256,phylum_Bacillota,class_Bacilli,order_Lactobacillales,family_Enterococcaceae,genus_Enterococcus
NZ_CP116029.1,256,phylum_Bacillota,class_Bacilli,order_Lactobacillales,family_Enterococcaceae,genus_Enterococcus
NZ_CP028388.1,256,phylum_Bacillota,class_Bacilli,order_Lactobacillales,family_Streptococcaceae,genus_Lactococcus
NZ_CP071961.1,256,phylum_Bacillota,class_Bacilli,order_Lactobacillales,family_Enterococcaceae,genus_Enterococcus
NZ_CP028840.1,256,phylum_Bacillota,class_Bacilli,order_Lactobacillales,family_Enterococcaceae,genus_Enterococcus
NZ_CP028839.1,256,phylum_Bacillota,class_Bacilli,order_Lactobacillales,family_Enterococcaceae,genus_Enterococcus
NZ_CP082233.1,256,phylum_Bacillota,class_Bacilli,order_Lactobacillales,family_Enterococcaceae,genus_Enterococcus
NZ_CP115995.1,256,phylum_Bacillota,class_Bacilli,order_Lactobacillales,family_Enterococcaceae,genus_Enterococcus
NZ_OD940424.1,256,phylum_Bacillota,class_Bacilli,order_Lactobacillales,family_Enterococcaceae,genus_Enterococcus
NZ_CP116964.1,256,phylum_Bacillota,class_Bacilli,order_Lactobacillales,family_Enterococcaceae,genus_Enterococcus
NZ_CP044541.1,257,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borrelia
NZ_CP059015.1,257,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NZ_CP028883.1,257,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
CP058815.1,257,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NC_017233.1,257,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NZ_CP059012.1,257,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NZ_CP028882.1,257,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
CP058818.1,257,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NZ_CP009064.1,257,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NC_015916.1,257,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NZ_CP015791.1,257,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NZ_CP015806.1,257,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NZ_CP028865.1,257,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NZ_CP018746.1,257,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NZ_CP015808.1,257,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NZ_CP024589.1,258,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Rhodospirillales,family_Acetobacteraceae,genus_Roseomonas
NZ_CP071316.1,258,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Hyphomicrobiales,family_Rhizobiaceae,genus_Rhizobium
CP113521.1,258,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Hyphomicrobiales,family_Aurantimonadaceae,unclassified
NZ_CP088967.1,258,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Hyphomicrobiales,family_Brucellaceae,genus_Brucella
NZ_CP075358.1,258,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Hyphomicrobiales,family_Brucellaceae,genus_Pseudochrobactrum
NZ_CP075352.1,258,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Hyphomicrobiales,family_Brucellaceae,genus_Pseudochrobactrum
NZ_CP075354.1,258,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Hyphomicrobiales,family_Brucellaceae,genus_Pseudochrobactrum
NZ_CP093533.1,258,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Hyphomicrobiales,family_Rhizobiaceae,genus_Shinella
CP021187.1,258,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Sphingomonadales,family_Sphingomonadaceae,genus_Rhizorhabdus
NZ_CP084757.1,258,phylum_Pseudomonadota,class_Betaproteobacteria,order_Burkholderiales,family_Comamonadaceae,genus_Kinneretia
NZ_CP084402.1,258,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Sphingomonadales,family_Sphingomonadaceae,genus_Sphingobium
NZ_CP083243.1,258,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Hyphomicrobiales,family_Xanthobacteraceae,genus_Ancylobacter
NZ_CP063363.1,258,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Hyphomicrobiales,family_Xanthobacteraceae,genus_Xanthobacter
NZ_CP071313.1,258,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Hyphomicrobiales,family_Rhizobiaceae,genus_Rhizobium
NZ_CP083240.1,258,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Hyphomicrobiales,family_Xanthobacteraceae,genus_Ancylobacter
